query,reference,label,prediction
C15_brother_papardi,AudioTrack5__398.5,0,0.8169842740125097
C15_brother_papardi,AudioTrack5__402.2,0,0.8565591037697353
C15_brother_papardi,AudioTrack6__15.6,0,0.8014333485833541
C15_brother_papardi,AudioTrack6__23.1,0,0.7664708996372557
C15_brother_papardi,AudioTrack6__57.9,0,0.8067379437590207
C15_brother_papardi,AudioTrack6__119.3,0,0.752183849751215
C15_brother_papardi,AudioTrack6__121.7,0,0.765998297805498
C15_brother_papardi,AudioTrack6__124.8,0,0.9159007013913764
C15_brother_papardi,AudioTrack6__134.9,0,0.8956487350375315
C15_brother_papardi,AudioTrack6__143.4,0,0.8926945594254921
C15_brother_papardi,AudioTrack6__161.4,0,0.8120298268595424
C15_brother_papardi,AudioTrack6__174.3,0,0.7736683130472932
C15_brother_papardi,AudioTrack6__178.1,0,0.7889865463070096
C15_brother_papardi,AudioTrack6__185.2,0,0.7873231724334838
C15_brother_papardi,AudioTrack7__10.2,0,0.7815299434634908
C15_brother_papardi,AudioTrack7__16.6,0,0.8279636092681767
C15_brother_papardi,AudioTrack7__30,0,0.8166007326080945
C15_brother_papardi,AudioTrack7__46.6,0,0.9129193932929504
C15_brother_papardi,AudioTrack7__89.3,0,0.8051445743492376
C15_brother_papardi,AudioTrack7__95.5,0,0.8063407416426589
C15_brother_papardi,AudioTrack8__10.6,0,0.8723227585070885
C15_brother_papardi,AudioTrack8__63.6,0,0.8258640572972453
C15_brother_papardi,AudioTrack8__72.9,0,0.8311763095847242
C15_brother_papardi,AudioTrack8__86.2,0,0.8140312704764155
C15_brother_papardi,AudioTrack8__88.8,0,0.7725979727939162
C15_brother_papardi,AudioTrack8__109.7,0,0.7543800088679252
C15_brother_papardi,AudioTrack8__119.6,0,0.8310850758788498
C15_brother_papardi,AudioTrack8__144.7,0,0.8220644285015882
C15_brother_papardi,AudioTrack8__157.9,0,0.8203115055797914
C15_brother_papardi,AudioTrack8__164.8,0,0.8431118950125067
C15_brother_papardi,AudioTrack9__1.4,0,0.7593702391627524
C15_brother_papardi,AudioTrack9__3,0,0.7897803836123062
C15_brother_papardi,AudioTrack9__11.5,0,0.8076716275890754
C15_brother_papardi,AudioTrack9__22.6,0,0.8098468097546865
C15_brother_papardi,AudioTrack9__42.5,0,0.8296033924098849
C15_brother_papardi,AudioTrack9__46.9,0,0.794874983376387
C15_brother_papardi,AudioTrack9__48.7,0,0.8179128591998632
C15_brother_papardi,AudioTrack9__50.7,1,0.9439721352028856
C15_brother_papardi,AudioTrack9__61.9,0,0.8024584801963592
C15_brother_papardi,AudioTrack9__80.8,0,0.7537773504056915
C15_brother_papardi,AudioTrack9__91,0,0.7944736160253759
C15_brother_papardi,AudioTrack9__117,0,0.8089593201057168
C15_brother_papardi,AudioTrack10__94.6,0,0.7907465799658457
C15_brother_papardi,AudioTrack12__89.8,0,0.8573677553354517
C15_brother_papardi,AudioTrack13__18.3,0,0.8200255570850246
C15_brother_papardi,AudioTrack13__21.7,0,0.8026254616713044
C15_brother_papardi,AudioTrack13__24.9,0,0.8136133624127067
C15_brother_papardi,AudioTrack13__32.8,0,0.7654493837679573
C15_brother_papardi,AudioTrack13__53.3,0,0.8323534457031074
C15_brother_papardi,AudioTrack13__63.1,0,0.7813217527039
C15_brother_papardi,AudioTrack13__77.9,0,0.8148209350286906
C15_brother_papardi,AudioTrack13__86.8,0,0.7692066783883919
C15_brother_papardi,AudioTrack14__15.6,0,0.7846702963733292
C15_brother_papardi,AudioTrack14__24.9,0,0.7709023880486473
C15_brother_papardi,AudioTrack14__30.8,0,0.776590339314077
C15_brother_papardi,AudioTrack14__58.1,0,0.8097066335157382
C15_brother_papardi,AudioTrack14__61.3,0,0.7650801476561058
C15_brother_papardi,AudioTrack14__78.9,0,0.8160430631548372
C15_brother_papardi,AudioTrack14__90.3,0,0.8435270395845048
C15_brother_papardi,AudioTrack14__106.1,0,0.8645654609145406
C15_brother_papardi,AudioTrack14__113.6,0,0.8059080607735896
C15_brother_papardi,AudioTrack14__115.9,0,0.8121969250555587
C15_brother_papardi,AudioTrack14__124.7,0,0.8050491039197871
C15_brother_papardi,AudioTrack14__150.9,0,0.7807341234302142
C15_brother_papardi,AudioTrack14__152.8,0,0.7691546471166215
C15_brother_papardi,AudioTrack14__154.9,0,0.7701119099951028
C15_brother_papardi,AudioTrack14__161,0,0.7928986969592287
C15_brother_papardi,AudioTrack14__174.1,0,0.7954325814744625
C15_brother_papardi,AudioTrack14__198.6,0,0.8152662477050239
C15_brother_papardi,AudioTrack14__204.3,0,0.7825265946849473
C15_brother_papardi,AudioTrack14__214,0,0.8152280795073079
C15_brother_papardi,AudioTrack14__230.9,0,0.8177202645650541
C15_brother_papardi,AudioTrack14__233.9,0,0.8011278426173171
C15_brother_papardi,AudioTrack14__236.4,0,0.815686413899481
C15_brother_papardi,AudioTrack14__238.2,0,0.7935673881198864
C15_brother_papardi,AudioTrack14__291.7,0,0.7922306888322052
C15_brother_papardi,AudioTrack14__297.8,0,0.830630748210575
C15_brother_papardi,AudioTrack14__306.1,0,0.8184277815604019
C15_brother_papardi,AudioTrack14__307.6,0,0.7884550017988792
C15_brother_papardi,AudioTrack14__312.7,0,0.7887112890039554
C15_brother_papardi,AudioTrack14__328.8,0,0.718660065579233
C15_brother_papardi,AudioTrack14__329.6,0,0.8167693468076176
C15_brother_papardi,AudioTrack14__337.5,0,0.8080538555419192
C15_brother_papardi,AudioTrack14__338.3,0,0.7710754052271361
C15_brother_papardi,AudioTrack14__339.3,0,0.8208143648229316
C15_brother_papardi,AudioTrack14__346.1,0,0.7966316542434133
C15_brother_papardi,AudioTrack14__360.3,0,0.8197999308086692
C15_brother_papardi,AudioTrack14__366.4,0,0.7646563580206045
C15_brother_papardi,AudioTrack14__368.6,0,0.7490361140995363
C15_brother_papardi,AudioTrack14__376.4,0,0.7892159192487835
C15_brother_papardi,AudioTrack14__379,0,0.8340125499853812
C15_brother_papardi,AudioTrack14__384.7,0,0.754194565118227
C15_brother_papardi,AudioTrack14__386.4,0,0.7943475190761838
C15_brother_papardi,AudioTrack14__396.3,0,0.8371348824182344
C15_brother_papardi,AudioTrack14__402.9,0,0.773388086077304
C15_brother_papardi,AudioTrack14__404.5,0,0.8162711030877426
C15_brother_papardi,AudioTrack14__411.1,0,0.8022416673310279
C15_brother_papardi,AudioTrack15__4.8,0,0.7456269584729199
C15_brother_papardi,AudioTrack15__49.1,0,0.7498401817985874
C15_brother_papardi,AudioTrack15__109.5,0,0.7819434960761685
C15_brother_papardi,AudioTrack15__136.2,0,0.7768819174864979
C15_brother_papardi,AudioTrack15__200.9,0,0.7981724238371944
C15_brother_papardi,AudioTrack16__1.8,0,0.8752862326422837
C15_brother_papardi,AudioTrack16__12.8,0,0.7762119894240818
C15_brother_papardi,AudioTrack16__20.4,0,0.8294626541897834
C15_brother_papardi,AudioTrack16__26.6,0,0.8078735666372205
C15_brother_papardi,AudioTrack16__67.3,0,0.7860928411994184
C15_brother_papardi,AudioTrack16__71.8,0,0.8130631425870841
C15_brother_papardi,AudioTrack16__115.8,0,0.8397209084373292
C15_brother_papardi,AudioTrack16__119.7,0,0.8269134912569756
C15_brother_papardi,AudioTrack16__146.4,0,0.8249430463273917
C15_brother_papardi,AudioTrack16__153.8,0,0.7952625194347471
C15_brother_papardi,AudioTrack16__156.7,0,0.8797527923196713
C15_brother_papardi,AudioTrack16__184.2,0,0.8911529222083685
C15_brother_papardi,AudioTrack16__228.1,0,0.7882746020900224
C15_brother_papardi,AudioTrack16__236.1,0,0.8241304815846469
C15_brother_papardi,AudioTrack16__250.7,0,0.7844208681710161
C15_brother_papardi,AudioTrack16__273.8,0,0.8404231229516753
C15_brother_papardi,AudioTrack16__308,0,0.8142815859921644
C15_brother_papardi,AudioTrack16__327.7,0,0.8522474161849902
C15_brother_papardi,AudioTrack16__347.7,0,0.9056361374351956
C15_brother_papardi,AudioTrack16__367.5,0,0.8076842849263263
C15_brother_papardi,AudioTrack16__386.6,0,0.8369588500748274
C15_brother_papardi,AudioTrack16__399.7,0,0.8125564553275476
C15_brother_papardi,AudioTrack16__437.7,0,0.879740204259014
C15_brother_papardi,AudioTrack16__496.3,0,0.7691814626236466
C15_brother_papardi,AudioTrack16__500.2,0,0.8112067486794776
C15_brother_papardi,AudioTrack16__502.9,0,0.9006616930584401
C15_brother_papardi,AudioTrack16__505.5,0,0.7900326661109414
C15_brother_papardi,AudioTrack16__508.8,0,0.9417357897223698
C15_brother_papardi,AudioTrack16__519.7,0,0.8426782968408417
C15_brother_papardi,AudioTrack16__528.6,0,0.730584381919417
C15_brother_papardi,AudioTrack16__535,0,0.9108576333249399
C15_child_kurdu,AudioTrack__8.1,0,0.803230526848703
C15_child_kurdu,AudioTrack__36.8,0,0.886581267230088
C15_child_kurdu,AudioTrack__41.8,0,0.8299080782763608
C15_child_kurdu,AudioTrack__51.5,0,0.7174850744517174
C15_child_kurdu,AudioTrack__60.4,1,0.9215909436364838
C15_child_kurdu,AudioTrack1__3.1,0,0.8883902987551625
C15_child_kurdu,AudioTrack1__29.6,1,0.905282749224728
C15_child_kurdu,AudioTrack1__34.3,1,0.803297828855297
C15_child_kurdu,AudioTrack1__43.2,0,0.8557406304402623
C15_child_kurdu,AudioTrack1__75.5,0,0.6792178792621288
C15_child_kurdu,AudioTrack1__90,1,0.9157148684145693
C15_child_kurdu,AudioTrack1__94,1,0.8888361074496391
C15_child_kurdu,AudioTrack1__104.3,1,0.7779049119502279
C15_child_kurdu,AudioTrack1__108.5,1,0.7195009512241233
C15_child_kurdu,AudioTrack1__115.7,1,0.8260366109985686
C15_child_kurdu,AudioTrack2__5.8,0,0.7604265868754991
C15_child_kurdu,AudioTrack2__16,0,0.7014149718986962
C15_child_kurdu,AudioTrack2__24.3,0,0.72265435550153
C15_child_kurdu,AudioTrack2__37.9,1,0.9081490281288523
C15_child_kurdu,AudioTrack2__40.2,1,0.815174649501357
C15_child_kurdu,AudioTrack2__45.2,0,0.690182613392911
C15_child_kurdu,AudioTrack2__54.3,0,0.7430366054074309
C15_child_kurdu,AudioTrack2__64.6,0,0.7319319406951448
C15_child_kurdu,AudioTrack2__79.8,0,0.7206158535098521
C15_child_kurdu,AudioTrack2__105.9,1,0.8708572860900177
C15_child_kurdu,AudioTrack2__114.7,0,0.9160419015478
C15_child_kurdu,AudioTrack2__136.3,0,0.7789413610514574
C15_child_kurdu,AudioTrack3__3.6,0,0.7251005389031645
C15_child_kurdu,AudioTrack3__6.8,0,0.6971752703421468
C15_child_kurdu,AudioTrack3__18.6,1,0.9188089935838186
C15_child_kurdu,AudioTrack3__28.8,1,0.9187396367736647
C15_child_kurdu,AudioTrack3__67,0,0.7572374760324634
C15_child_kurdu,AudioTrack4__16.2,1,0.8969195093854833
C15_child_kurdu,AudioTrack4__25.3,0,0.6876776044266993
C15_child_kurdu,AudioTrack4__42.5,1,0.9016639506318059
C15_child_kurdu,AudioTrack4__49.8,1,0.924997462439406
C15_child_kurdu,AudioTrack4__61.7,1,0.8773495275347936
C15_child_kurdu,AudioTrack5__2.6,0,0.7130162511512517
C15_child_kurdu,AudioTrack5__10.7,0,0.6901003398578305
C15_child_kurdu,AudioTrack5__13.7,0,0.7450794813502424
C15_child_kurdu,AudioTrack5__20.3,0,0.7229439961482478
C15_child_kurdu,AudioTrack5__33.7,0,0.7811729257021249
C15_child_kurdu,AudioTrack5__50.7,0,0.7102671115247867
C15_child_kurdu,AudioTrack5__54.8,0,0.7828873868899554
C15_child_kurdu,AudioTrack5__70.8,0,0.7167758212580282
C15_child_kurdu,AudioTrack5__89.5,0,0.8475910792088726
C15_child_kurdu,AudioTrack5__120.7,0,0.6978164760693273
C15_child_kurdu,AudioTrack5__129.6,0,0.8056972464655081
C15_child_kurdu,AudioTrack5__133.6,0,0.6680086921305198
C15_child_kurdu,AudioTrack5__158.3,0,0.7494606958397863
C15_child_kurdu,AudioTrack5__167.3,0,0.7725483432761542
C15_child_kurdu,AudioTrack5__171.5,0,0.9328136772692941
C15_child_kurdu,AudioTrack5__182,0,0.7715935710476739
C15_child_kurdu,AudioTrack5__189.8,0,0.6833642329273065
C15_child_kurdu,AudioTrack5__193,0,0.7128572743309844
C15_child_kurdu,AudioTrack5__209.2,0,0.688491996972453
C15_child_kurdu,AudioTrack5__229.9,0,0.7275045137462265
C15_child_kurdu,AudioTrack5__234.7,0,0.731903435715535
C15_child_kurdu,AudioTrack5__248.1,0,0.9056230619371431
C15_child_kurdu,AudioTrack5__258,0,0.7191640583486063
C15_child_kurdu,AudioTrack5__274.3,0,0.7116282834698733
C15_child_kurdu,AudioTrack5__276.4,0,0.7582018382602497
C15_child_kurdu,AudioTrack5__282.9,0,0.6811502433314557
C15_child_kurdu,AudioTrack5__286.3,0,0.7050602400564208
C15_child_kurdu,AudioTrack5__290.9,0,0.7285022115230574
C15_child_kurdu,AudioTrack5__398.5,0,0.7073237826448524
C15_child_kurdu,AudioTrack5__402.2,0,0.9039226833994046
C15_child_kurdu,AudioTrack6__15.6,0,0.7096407273324291
C15_child_kurdu,AudioTrack6__23.1,0,0.6827333679850374
C15_child_kurdu,AudioTrack6__57.9,0,0.7562175848137503
C15_child_kurdu,AudioTrack6__119.3,0,0.7601032751267658
C15_child_kurdu,AudioTrack6__121.7,0,0.8952883737707971
C15_child_kurdu,AudioTrack6__124.8,0,0.762717965320406
C15_child_kurdu,AudioTrack6__134.9,0,0.8272016280755161
C15_child_kurdu,AudioTrack6__143.4,0,0.7739097228018116
C15_child_kurdu,AudioTrack6__161.4,0,0.6844031340651673
C15_child_kurdu,AudioTrack6__174.3,0,0.6687843171151951
C15_child_kurdu,AudioTrack6__178.1,0,0.8261543526636762
C15_child_kurdu,AudioTrack6__185.2,0,0.7243943212020363
C15_child_kurdu,AudioTrack7__10.2,0,0.6769312122099069
C15_child_kurdu,AudioTrack7__16.6,0,0.7132990479308776
C15_child_kurdu,AudioTrack7__30,0,0.7423553095859324
C15_child_kurdu,AudioTrack7__46.6,0,0.7026382335069492
C15_child_kurdu,AudioTrack7__89.3,1,0.7788861558658463
C15_child_kurdu,AudioTrack7__95.5,1,0.8018662107913939
C15_child_kurdu,AudioTrack8__10.6,0,0.7481638453945222
C15_child_kurdu,AudioTrack8__63.6,0,0.7440759211425186
C15_child_kurdu,AudioTrack8__72.9,0,0.7596416852019512
C15_child_kurdu,AudioTrack8__86.2,0,0.8273001263787435
C15_child_kurdu,AudioTrack8__88.8,0,0.7313282753092106
C15_child_kurdu,AudioTrack8__109.7,0,0.9398009508384552
C15_child_kurdu,AudioTrack8__119.6,0,0.7273893578090084
C15_child_kurdu,AudioTrack8__144.7,0,0.7677281164868468
C15_child_kurdu,AudioTrack8__157.9,0,0.7007900998671037
C15_child_kurdu,AudioTrack8__164.8,0,0.8041614054883633
C15_child_kurdu,AudioTrack9__1.4,0,0.7217821979459014
C15_child_kurdu,AudioTrack9__3,0,0.7398877774302466
C15_child_kurdu,AudioTrack9__11.5,0,0.8113766062677479
C15_child_kurdu,AudioTrack9__22.6,0,0.7466339256204692
C15_child_kurdu,AudioTrack9__42.5,0,0.7858075623201909
C15_child_kurdu,AudioTrack9__46.9,0,0.7311036749830795
C15_child_kurdu,AudioTrack9__48.7,0,0.6694173474956391
C15_child_kurdu,AudioTrack9__50.7,0,0.7868121631133915
C15_child_kurdu,AudioTrack9__61.9,0,0.7698134368875326
C15_child_kurdu,AudioTrack9__80.8,0,0.7384119975294117
C15_child_kurdu,AudioTrack9__91,0,0.7553091042683124
C15_child_kurdu,AudioTrack9__117,0,0.6963311843862843
C15_child_kurdu,AudioTrack10__94.6,0,0.7587159820269396
C15_child_kurdu,AudioTrack12__89.8,0,0.7882457314593019
C15_child_kurdu,AudioTrack13__18.3,0,0.8230217978580247
C15_child_kurdu,AudioTrack13__21.7,0,0.7638194373905196
C15_child_kurdu,AudioTrack13__24.9,0,0.8840060668922135
C15_child_kurdu,AudioTrack13__32.8,0,0.7786220736485225
C15_child_kurdu,AudioTrack13__53.3,0,0.8577921642975309
C15_child_kurdu,AudioTrack13__63.1,0,0.7693061150357479
C15_child_kurdu,AudioTrack13__77.9,1,0.8721678125197754
C15_child_kurdu,AudioTrack13__86.8,1,0.8849949711588083
C15_child_kurdu,AudioTrack14__15.6,0,0.6897126291568063
C15_child_kurdu,AudioTrack14__24.9,0,0.7449055033858151
C15_child_kurdu,AudioTrack14__30.8,0,0.8232139623210097
C15_child_kurdu,AudioTrack14__58.1,0,0.8310473775523424
C15_child_kurdu,AudioTrack14__61.3,0,0.7827726225681504
C15_child_kurdu,AudioTrack14__78.9,0,0.753523919623479
C15_child_kurdu,AudioTrack14__90.3,1,0.7972207601866871
C15_child_kurdu,AudioTrack14__106.1,0,0.7365056957318358
C15_child_kurdu,AudioTrack14__113.6,0,0.7399075278628245
C15_child_kurdu,AudioTrack14__115.9,0,0.7206320026106855
C15_child_kurdu,AudioTrack14__124.7,0,0.6876775798985688
C15_child_kurdu,AudioTrack14__150.9,0,0.7932903717733566
C15_child_kurdu,AudioTrack14__152.8,0,0.7857442042016356
C15_child_kurdu,AudioTrack14__154.9,1,0.9036018576333863
C15_child_kurdu,AudioTrack14__161,1,0.9463859399995136
C15_child_kurdu,AudioTrack14__174.1,1,0.9028795027785645
C15_child_kurdu,AudioTrack14__198.6,1,0.8500073730805068
C15_child_kurdu,AudioTrack14__204.3,0,0.7435707572983252
C15_child_kurdu,AudioTrack14__214,1,0.7557570475291758
C15_child_kurdu,AudioTrack14__230.9,0,0.8095506282140705
C15_child_kurdu,AudioTrack14__233.9,0,0.7910486773030931
C15_child_kurdu,AudioTrack14__236.4,0,0.910115834905561
C15_child_kurdu,AudioTrack14__238.2,0,0.8238779272521405
C15_child_kurdu,AudioTrack14__291.7,0,0.7638749841238356
C15_child_kurdu,AudioTrack14__297.8,0,0.7838703602542598
C15_child_kurdu,AudioTrack14__306.1,0,0.7709804321183995
C15_child_kurdu,AudioTrack14__307.6,0,0.810403109229628
C15_child_kurdu,AudioTrack14__312.7,0,0.7489276887150423
C15_child_kurdu,AudioTrack14__328.8,0,0.6311351028467
C15_child_kurdu,AudioTrack14__329.6,0,0.7507502421177911
C15_child_kurdu,AudioTrack14__337.5,0,0.7196333761869139
C15_child_kurdu,AudioTrack14__338.3,0,0.6838325280302677
C15_child_kurdu,AudioTrack14__339.3,0,0.661229197243613
C15_child_kurdu,AudioTrack14__346.1,1,0.7223109770588347
C15_child_kurdu,AudioTrack14__360.3,0,0.8970742740611461
C15_child_kurdu,AudioTrack14__366.4,0,0.6676038050316637
C15_child_kurdu,AudioTrack14__368.6,0,0.6907187650106856
C15_child_kurdu,AudioTrack14__376.4,0,0.7353738683559714
C15_child_kurdu,AudioTrack14__379,0,0.7888970360780247
C15_child_kurdu,AudioTrack14__384.7,0,0.7442798021788558
C15_child_kurdu,AudioTrack14__386.4,0,0.7446586982217804
C15_child_kurdu,AudioTrack14__396.3,0,0.7251820103893538
C15_child_kurdu,AudioTrack14__402.9,0,0.713426985887611
C15_child_kurdu,AudioTrack14__404.5,0,0.723258760083852
C15_child_kurdu,AudioTrack14__411.1,0,0.7271457571183888
C15_child_kurdu,AudioTrack15__4.8,0,0.7002581691461018
C15_child_kurdu,AudioTrack15__49.1,0,0.7543452907933923
C15_child_kurdu,AudioTrack15__109.5,0,0.744376692659777
C15_child_kurdu,AudioTrack15__136.2,0,0.7487649287968535
C15_child_kurdu,AudioTrack15__200.9,0,0.7026942662847344
C15_child_kurdu,AudioTrack16__1.8,0,0.8344768441537854
C15_child_kurdu,AudioTrack16__12.8,0,0.7131416898044056
C15_child_kurdu,AudioTrack16__20.4,0,0.7126100126421505
C15_child_kurdu,AudioTrack16__26.6,0,0.7655034323645816
C15_child_kurdu,AudioTrack16__67.3,0,0.7004401057562901
C15_child_kurdu,AudioTrack16__71.8,0,0.872145715400043
C15_child_kurdu,AudioTrack16__115.8,0,0.7737571652538378
C15_child_kurdu,AudioTrack16__119.7,0,0.7589338343442243
C15_child_kurdu,AudioTrack16__146.4,0,0.6695046947118352
C15_child_kurdu,AudioTrack16__153.8,1,0.8543051009736189
C15_child_kurdu,AudioTrack16__156.7,0,0.7355214618388886
C15_child_kurdu,AudioTrack16__184.2,0,0.732891660016656
C15_child_kurdu,AudioTrack16__228.1,0,0.7591956631833423
C15_child_kurdu,AudioTrack16__236.1,0,0.7819782051503338
C15_child_kurdu,AudioTrack16__250.7,0,0.7142843916059952
C15_child_kurdu,AudioTrack16__273.8,0,0.8264283645335717
C15_child_kurdu,AudioTrack16__308,0,0.8206911868706686
C15_child_kurdu,AudioTrack16__327.7,0,0.6593017617362904
C15_child_kurdu,AudioTrack16__347.7,0,0.7201420365354532
C15_child_kurdu,AudioTrack16__367.5,0,0.7133872947490264
C15_child_kurdu,AudioTrack16__386.6,0,0.6864977219929536
C15_child_kurdu,AudioTrack16__399.7,0,0.7000770783447523
C15_child_kurdu,AudioTrack16__437.7,0,0.7427805987752996
C15_child_kurdu,AudioTrack16__496.3,0,0.6695795938006825
C15_child_kurdu,AudioTrack16__500.2,0,0.7320538682062706
C15_child_kurdu,AudioTrack16__502.9,0,0.7414889720614724
C15_child_kurdu,AudioTrack16__505.5,0,0.7728778684704376
C15_child_kurdu,AudioTrack16__508.8,0,0.6648878215772099
C15_child_kurdu,AudioTrack16__519.7,0,0.7767835183473666
C15_child_kurdu,AudioTrack16__528.6,0,0.6732856283509763
C15_child_kurdu,AudioTrack16__535,0,0.681806000554354
C15_emu_yankirri,AudioTrack__8.1,0,0.8142198984549915
C15_emu_yankirri,AudioTrack__36.8,0,0.8112164216221678
C15_emu_yankirri,AudioTrack__41.8,0,0.8530080875312749
C15_emu_yankirri,AudioTrack__51.5,0,0.9089770989700531
C15_emu_yankirri,AudioTrack__60.4,0,0.7553816625003961
C15_emu_yankirri,AudioTrack1__3.1,0,0.8144793860491752
C15_emu_yankirri,AudioTrack1__29.6,0,0.8863143528590126
C15_emu_yankirri,AudioTrack1__34.3,0,0.832612889291649
C15_emu_yankirri,AudioTrack1__43.2,0,0.9249034274857336
C15_emu_yankirri,AudioTrack1__75.5,0,0.793413564896996
C15_emu_yankirri,AudioTrack1__90,0,0.8286978065658848
C15_emu_yankirri,AudioTrack1__94,0,0.8380219674806665
C15_emu_yankirri,AudioTrack1__104.3,0,0.8178876583977266
C15_emu_yankirri,AudioTrack1__108.5,0,0.7397332257934085
C15_emu_yankirri,AudioTrack1__115.7,0,0.7193872506528487
C15_emu_yankirri,AudioTrack2__5.8,0,0.893229115916803
C15_emu_yankirri,AudioTrack2__16,0,0.806671186248481
C15_emu_yankirri,AudioTrack2__24.3,0,0.7493548195315207
C15_emu_yankirri,AudioTrack2__37.9,0,0.6765559620493482
C15_emu_yankirri,AudioTrack2__40.2,0,0.8270132270782413
C15_emu_yankirri,AudioTrack2__45.2,0,0.7704453037662096
C15_emu_yankirri,AudioTrack2__54.3,0,0.8120072421014575
C15_emu_yankirri,AudioTrack2__64.6,0,0.7515243639195714
C15_emu_yankirri,AudioTrack2__79.8,0,0.8090233385718351
C15_emu_yankirri,AudioTrack2__105.9,0,0.7815935166717056
C15_emu_yankirri,AudioTrack2__114.7,0,0.7390058830242308
C15_emu_yankirri,AudioTrack2__136.3,0,0.7262148465247191
C15_emu_yankirri,AudioTrack3__3.6,0,0.8110329100150735
C15_emu_yankirri,AudioTrack3__6.8,0,0.8701623309232956
C15_emu_yankirri,AudioTrack3__18.6,0,0.8440495403043353
